,index,srv-reservation_autoscaler_requested_pods,srv-reservation_autoscaler_terminating_pods,srv-reservation_autoscaler_actual_pods,srv-reservation_activator_request_concurrency,srv-reservation_autoscaler_desired_pods,srv-reservation_autoscaler_stable_request_concurrency,srv-reservation_autoscaler_panic_request_concurrency,srv-reservation_autoscaler_target_concurrency_per_pod,srv-reservation_autoscaler_excess_burst_capacity,srv-reservation_container_cpu_usage_seconds_total
0,1752404765,5.0,0.0,0.0,0.9614374861644083,5.0,1.99994,1.99994,70.0,-213.0,0.04200149206840571
1,1752404770,5.0,0.0,0.0,0.9614374861644083,5.0,1.99994,1.99994,70.0,-213.0,0.05925294895294045
2,1752404775,5.0,0.0,0.0,0.9614374861644083,5.0,1.99994,1.99994,70.0,-213.0,0.08761834654741504
3,1752404780,5.0,0.0,5.0,0.9614374861644083,5.0,1.913768,0.730997,70.0,288.0,0.110635203559722
4,1752404785,5.0,0.0,5.0,0.9614374861644083,5.0,1.913768,0.730997,70.0,288.0,0.11197740223940943
5,1752404790,5.0,0.0,5.0,0.0,5.0,1.913768,0.730997,70.0,288.0,0.12933558478806964
6,1752404795,5.0,0.0,5.0,0.0,5.0,1.913768,0.730997,70.0,288.0,0.15544851322755715
7,1752404800,5.0,0.0,5.0,0.0,5.0,1.913768,0.730997,70.0,288.0,0.17054599445092483
8,1752404805,5.0,0.0,5.0,0.0,5.0,1.913768,0.730997,70.0,288.0,0.186183438417248
9,1752404810,5.0,0.0,5.0,0.0,5.0,1.296231,1.448246,70.0,287.0,0.19625951734785063
10,1752404815,5.0,0.0,5.0,0.0,5.0,1.296231,1.448246,70.0,287.0,0.21078781294564253
11,1752404820,5.0,0.0,5.0,0.0,5.0,1.296231,1.448246,70.0,287.0,0.23664379666692778
12,1752404825,5.0,0.0,5.0,0.0,5.0,1.296231,1.448246,70.0,287.0,0.22887959292907903
13,1752404830,5.0,0.0,5.0,0.0,5.0,1.296231,1.448246,70.0,287.0,0.24326833192704256
14,1752404835,5.0,0.0,5.0,0.0,5.0,1.296231,1.448246,70.0,287.0,0.2376137934287586
15,1752404840,5.0,0.0,5.0,0.0,5.0,0.874616,0.500064,70.0,288.0,0.24217857494894424
16,1752404845,5.0,0.0,5.0,0.0,5.0,0.874616,0.500064,70.0,288.0,0.22707118172326207
17,1752404850,5.0,0.0,5.0,0.0,5.0,0.874616,0.500064,70.0,288.0,0.22066455325373863
18,1752404855,5.0,0.0,5.0,0.0,5.0,0.874616,0.500064,70.0,288.0,0.21702145483502444
19,1752404860,5.0,0.0,5.0,0.0,5.0,0.874616,0.500064,70.0,288.0,0.1917101646980816
20,1752404865,5.0,0.0,5.0,0.0,5.0,0.874616,0.500064,70.0,288.0,0.19946314429919443
21,1752404870,5.0,0.0,5.0,0.0,5.0,0.678355,0.66172,70.0,288.0,0.1899421337746824
22,1752404875,5.0,0.0,5.0,0.0,5.0,0.678355,0.66172,70.0,288.0,0.18901544559232888
23,1752404880,5.0,0.0,5.0,0.0,5.0,0.678355,0.66172,70.0,288.0,0.1878956803882472
24,1752404885,5.0,0.0,5.0,0.0,5.0,0.678355,0.66172,70.0,288.0,0.18805617313950596
25,1752404890,5.0,0.0,5.0,0.0,5.0,0.678355,0.66172,70.0,288.0,0.18529652597066737
26,1752404895,5.0,0.0,5.0,0.0,5.0,0.678355,0.66172,70.0,288.0,0.19547597632883595
27,1752404900,5.0,0.0,5.0,0.0,5.0,0.630421,1.060871,70.0,287.0,0.19751417114207226
28,1752404905,5.0,0.0,5.0,0.0,5.0,0.630421,1.060871,70.0,287.0,0.21672332635549
29,1752404910,5.0,0.0,5.0,0.0,5.0,0.630421,1.060871,70.0,287.0,0.2366304747391573
30,1752404915,5.0,0.0,5.0,0.0,5.0,0.630421,1.060871,70.0,287.0,0.2372058371038846
31,1752404920,5.0,0.0,5.0,0.0,5.0,0.630421,1.060871,70.0,287.0,0.256567595680063
32,1752404925,5.0,0.0,5.0,0.0,5.0,0.630421,1.060871,70.0,287.0,0.26641839803206185
33,1752404930,5.0,0.0,5.0,0.0,5.0,0.89814,0.750048,70.0,288.0,0.2610374584111123
34,1752404935,5.0,0.0,5.0,0.0,5.0,0.89814,0.750048,70.0,288.0,0.2639464067995304
35,1752404940,5.0,0.0,5.0,0.0,5.0,0.89814,0.750048,70.0,288.0,0.2672330240147669
36,1752404945,5.0,0.0,5.0,0.0,5.0,0.89814,0.750048,70.0,288.0,0.2631974721843828
37,1752404950,5.0,0.0,5.0,0.0,5.0,0.89814,0.750048,70.0,288.0,0.24054779276137295
38,1752404955,5.0,0.0,5.0,0.0,5.0,0.89814,0.750048,70.0,288.0,0.23312832577460832
39,1752404960,5.0,0.0,5.0,0.0,5.0,0.921991,0.773719,70.0,288.0,0.23375800746323244
40,1752404965,5.0,0.0,5.0,0.0,5.0,0.921991,0.773719,70.0,288.0,0.21651692733955313
41,1752404970,5.0,0.0,5.0,0.0,5.0,0.921991,0.773719,70.0,288.0,0.2168094557695577
42,1752404975,5.0,0.0,5.0,0.0,5.0,0.921991,0.773719,70.0,288.0,0.2310384601556702
43,1752404980,5.0,0.0,5.0,0.0,5.0,0.921991,0.773719,70.0,288.0,0.22608582050368392
44,1752404985,5.0,0.0,5.0,0.0,5.0,0.921991,0.773719,70.0,288.0,0.23857273876343044
45,1752404990,5.0,0.0,5.0,0.0,5.0,0.972268,1.628012,70.0,287.0,0.24437052186613095
46,1752404995,5.0,0.0,5.0,0.0,5.0,0.972268,1.628012,70.0,287.0,0.25927861984264816
47,1752405000,5.0,0.0,5.0,0.0,5.0,0.972268,1.628012,70.0,287.0,0.27488303307760165
48,1752405005,5.0,0.0,5.0,0.0,5.0,0.972268,1.628012,70.0,287.0,0.2971143057883421
49,1752405010,5.0,0.0,5.0,0.0,5.0,0.972268,1.628012,70.0,287.0,0.2978672735819394
50,1752405015,5.0,0.0,5.0,0.0,5.0,0.972268,1.628012,70.0,287.0,0.28958592221162693
51,1752405020,5.0,0.0,5.0,0.0,5.0,1.304758,0.988401,70.0,288.0,0.30671211776132057
52,1752405025,5.0,0.0,5.0,0.0,5.0,1.304758,0.988401,70.0,288.0,0.3074700947892112
53,1752405030,5.0,0.0,5.0,0.0,5.0,1.304758,0.988401,70.0,288.0,0.2800668968530376
54,1752405035,5.0,0.0,5.0,0.0,5.0,1.304758,0.988401,70.0,288.0,0.2671343441204767
55,1752405040,5.0,0.0,5.0,0.0,5.0,1.304758,0.988401,70.0,288.0,0.2803485548047144
56,1752405045,5.0,0.0,5.0,0.0,5.0,1.304758,0.988401,70.0,288.0,0.2778919065656884
57,1752405050,5.0,0.0,5.0,0.0,5.0,1.277445,1.547171,70.0,287.0,0.2626100915911087
58,1752405055,5.0,0.0,5.0,0.0,5.0,1.277445,1.547171,70.0,287.0,0.25024780260869955
59,1752405060,5.0,0.0,5.0,0.0,5.0,1.277445,1.547171,70.0,287.0,0.2654954096884301
60,1752405065,5.0,0.0,5.0,0.0,5.0,1.277445,1.547171,70.0,287.0,0.2667506089134326
61,1752405070,5.0,0.0,5.0,0.0,5.0,1.277445,1.547171,70.0,287.0,0.2632291340479632
62,1752405075,5.0,0.0,5.0,0.0,5.0,1.277445,1.547171,70.0,287.0,0.2614807605643057
63,1752405080,5.0,0.0,5.0,0.0,5.0,1.177259,0.943305,70.0,288.0,0.25289982364587515
64,1752405085,5.0,0.0,5.0,0.0,5.0,1.177259,0.943305,70.0,288.0,0.2735973335716566
65,1752405090,5.0,0.0,5.0,0.0,5.0,1.177259,0.943305,70.0,288.0,0.27048809479766384
66,1752405095,5.0,0.0,5.0,0.0,5.0,1.177259,0.943305,70.0,288.0,0.26993021678141127
67,1752405100,5.0,0.0,5.0,0.0,5.0,1.177259,0.943305,70.0,288.0,0.26764946045107085
68,1752405105,5.0,0.0,5.0,0.0,5.0,1.177259,0.943305,70.0,288.0,0.2648582731334994
69,1752405110,5.0,0.0,5.0,0.0,5.0,1.115584,0.815391,70.0,288.0,0.26262730342931906
70,1752405115,5.0,0.0,5.0,0.0,5.0,1.115584,0.815391,70.0,288.0,0.2632080380873516
71,1752405120,5.0,0.0,5.0,0.0,5.0,1.115584,0.815391,70.0,288.0,0.263800703170172
72,1752405125,5.0,0.0,5.0,0.0,5.0,1.115584,0.815391,70.0,288.0,0.2406175379590532
73,1752405130,5.0,0.0,5.0,0.0,5.0,1.115584,0.815391,70.0,288.0,0.2743346934885111
74,1752405135,5.0,0.0,5.0,0.0,5.0,1.115584,0.815391,70.0,288.0,0.27383601531234447
75,1752405140,5.0,0.0,5.0,0.0,5.0,1.191578,1.110077,70.0,287.0,0.27609513666980917
76,1752405145,5.0,0.0,5.0,0.0,5.0,1.191578,1.110077,70.0,287.0,0.2790833096755181
77,1752405150,5.0,0.0,5.0,0.0,5.0,1.191578,1.110077,70.0,287.0,0.28265385643095775
78,1752405155,5.0,0.0,5.0,0.0,5.0,1.191578,1.110077,70.0,287.0,0.27508515993672866
79,1752405160,5.0,0.0,5.0,0.0,5.0,1.191578,1.110077,70.0,287.0,0.28810400080611354
80,1752405165,5.0,0.0,5.0,0.0,5.0,1.191578,1.110077,70.0,287.0,0.2924012139928515
81,1752405170,5.0,0.0,5.0,0.0,5.0,1.308499,1.803176,70.0,287.0,0.28165122878936394
82,1752405175,5.0,0.0,5.0,0.0,5.0,1.308499,1.803176,70.0,287.0,0.28504599288360283
83,1752405180,5.0,0.0,5.0,0.0,5.0,1.308499,1.803176,70.0,287.0,0.2821478623368475
84,1752405185,5.0,0.0,5.0,0.0,5.0,1.308499,1.803176,70.0,287.0,0.2722905197132451
85,1752405190,5.0,0.0,5.0,0.0,5.0,1.308499,1.803176,70.0,287.0,0.2629394258183977
86,1752405195,5.0,0.0,5.0,0.0,5.0,1.308499,1.803176,70.0,287.0,0.2706068858605575
87,1752405200,5.0,0.0,5.0,0.0,5.0,1.167,1.205622,70.0,287.0,0.25304918573214386
88,1752405205,5.0,0.0,5.0,0.0,5.0,1.167,1.205622,70.0,287.0,0.2509732565965406
89,1752405210,5.0,0.0,5.0,0.0,5.0,1.167,1.205622,70.0,287.0,0.2549578141034235
90,1752405215,5.0,0.0,5.0,0.0,5.0,1.167,1.205622,70.0,287.0,0.2511820963168426
91,1752405220,5.0,0.0,5.0,0.0,5.0,1.167,1.205622,70.0,287.0,0.24920622286714528
92,1752405225,5.0,0.0,5.0,0.0,5.0,1.167,1.205622,70.0,287.0,0.24699731702348532
93,1752405230,5.0,0.0,5.0,0.0,5.0,1.067443,1.056973,70.0,287.0,0.24855481496060294
94,1752405235,5.0,0.0,5.0,0.0,5.0,1.067443,1.056973,70.0,287.0,0.2617793514319168
95,1752405240,5.0,0.0,5.0,0.0,5.0,1.067443,1.056973,70.0,287.0,0.25595875741920215
96,1752405245,5.0,0.0,5.0,0.0,5.0,1.067443,1.056973,70.0,287.0,0.2496521679942651
97,1752405250,5.0,0.0,5.0,0.0,5.0,1.067443,1.056973,70.0,287.0,0.2631224976556314
98,1752405255,5.0,0.0,5.0,0.0,5.0,1.067443,1.056973,70.0,287.0,0.2645740451634454
99,1752405260,5.0,0.0,5.0,0.0,5.0,1.298583,2.095086,70.0,286.0,0.2855493544927774
100,1752405265,5.0,0.0,5.0,0.0,5.0,1.298583,2.095086,70.0,286.0,0.2759786433090171
101,1752405270,5.0,0.0,5.0,0.0,5.0,1.298583,2.095086,70.0,286.0,0.2876167729328055
102,1752405275,5.0,0.0,5.0,0.0,5.0,1.298583,2.095086,70.0,286.0,0.2840624945386421
103,1752405280,5.0,0.0,5.0,0.0,5.0,1.298583,2.095086,70.0,286.0,0.29747383671384153
104,1752405285,5.0,0.0,5.0,0.0,5.0,1.298583,2.095086,70.0,286.0,0.2796621612374791
105,1752405290,5.0,0.0,5.0,0.0,5.0,1.387109,1.076257,70.0,287.0,0.2878493732062555
106,1752405295,5.0,0.0,5.0,0.0,5.0,1.387109,1.076257,70.0,287.0,0.29205321255059125
107,1752405300,5.0,0.0,5.0,0.0,5.0,1.387109,1.076257,70.0,287.0,0.2900938189774636
108,1752405305,5.0,0.0,5.0,0.0,5.0,1.387109,1.076257,70.0,287.0,0.2710396782916946
109,1752405310,5.0,0.0,5.0,0.0,5.0,1.387109,1.076257,70.0,287.0,0.26786016107263744
110,1752405315,5.0,0.0,5.0,0.0,5.0,1.387109,1.076257,70.0,287.0,0.2763221383941541
111,1752405320,5.0,0.0,5.0,0.0,5.0,1.319847,1.608204,70.0,287.0,0.24778941269112728
112,1752405325,5.0,0.0,5.0,0.0,5.0,1.319847,1.608204,70.0,287.0,0.2570165772560186
113,1752405330,5.0,0.0,5.0,0.0,5.0,1.319847,1.608204,70.0,287.0,0.2593942145540956
114,1752405335,5.0,0.0,5.0,0.0,5.0,1.319847,1.608204,70.0,287.0,0.2745853742017934
115,1752405340,5.0,0.0,5.0,0.0,5.0,1.319847,1.608204,70.0,287.0,0.2751152015333884
116,1752405345,5.0,0.0,5.0,0.0,5.0,1.319847,1.608204,70.0,287.0,0.276444504717752
117,1752405350,5.0,0.0,5.0,0.0,5.0,1.313722,1.2649,70.0,287.0,0.2766489370685256
118,1752405355,5.0,0.0,5.0,0.0,5.0,1.313722,1.2649,70.0,287.0,0.28704934374160895
119,1752405360,5.0,0.0,5.0,0.0,5.0,1.313722,1.2649,70.0,287.0,0.287049343741609
120,1752405365,5.0,0.0,5.0,0.0,5.0,1.313722,1.2649,70.0,287.0,0.2839676342434749
